name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
"Shri Mauli Clinic, Best Ayurved Doctor, Best Ayurvedic Clinic, Thyroid, PCOD, Infertility, Suvarnaprashan, Cancer, etc",endocrinologist,Chikhali,Chikhali,4.9,104,"Vitthal Nagar, Patilnagar, Chikhali, Pimpri-Chinchwad, Maharashtra 411062",081496 28835,google_maps,https://tinw.in/mauliclinic,18.6885739,73.8061419,4.56,"https://www.google.com/maps/place/Shri+Mauli+Clinic,+Best+Ayurved+Doctor,+Best+Ayurvedic+Clinic,+Thyroid,+PCOD,+Infertility,+Suvarnaprashan,+Cancer,+etc/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7c6375ae11d:0x4e924b9b6c80a245!8m2!3d18.6885739!4d73.8061419!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaJiIkZW5kb2NyaW5vbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUklibTgzYjNWQlJSQULgAQD6AQQIQRBH!16s%2Fg%2F11j8gcgc25?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Charushila Dhole | Endocrinologist in Wakad,endocrinologist,Chikhali,Chikhali,4.9,275,"Square office, Shri Ganesh Imperia, 205, Datta Mandir Rd, Shankar Kalat Nagar, Wakad, Pimpri-Chinchwad, Pune, Maharashtra 411057",084215 83270,google_maps,https://www.charuendocare.in/,18.6008226,73.7608402,7.15,"https://www.google.com/maps/place/Dr.+Charushila+Dhole+%7C+Endocrinologist+in+Wakad/@18.6008226,73.6166446,12z/data=!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b9b41bf12c89:0x961e077327d07f0b!8m2!3d18.6008226!4d73.7608402!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaJiIkZW5kb2NyaW5vbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEPZW5kb2NyaW5vbG9naXN04AEA!16s%2Fg%2F11lnpl5yw4?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Jeevan Clinic,endocrinologist,Chikhali,Chikhali,4.9,112,"Newale Vasti Rd, opp. to Siddhi College of Pharmacy Main gate, Vitthal Nagar, Newale Wasti, Chikhali, Pune, Pimpri-Chinchwad, Maharashtra 411062",088889 72299,google_maps,N/A,18.6746942,73.8070846,3.01,"https://www.google.com/maps/place/Jeevan+Clinic/@18.6008226,73.6166446,12z/data=!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b716d9b9a2b7:0x840b6da90aa122f7!8m2!3d18.6746942!4d73.8070846!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaJiIkZW5kb2NyaW5vbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEGZG9jdG9y4AEA!16s%2Fg%2F11kcb6fk8v?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Alhat Diabetes Clinic,endocrinologist,Chikhali,Chikhali,4.9,88,"shop No. 9, B Wing, Jai Ganesh samrajya, opposite Panjarpole, Sector No. 3, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411039",090111 34348,google_maps,http://www.manomayhealthcare.com/,18.6458086,73.8500159,4.49,"https://www.google.com/maps/place/Alhat+Diabetes+Clinic/@18.6458086,73.7058203,12z/data=!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2c7f3199c4e89:0x90588425a5d2175c!8m2!3d18.6458086!4d73.8500159!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaJiIkZW5kb2NyaW5vbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgENZGlhYmV0b2xvZ2lzdOABAA!16s%2Fg%2F11s7qcng9s?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr Shailesh Adwani | MD General Physician in Nigdi | Diabetologist in Nigdi,endocrinologist,Chikhali,Chikhali,5.0,113,"Consultant room 103, PDEA's Ayurveda Rugnalaya & Sterling Multi Speciality Hospital ARSMH, Sector No. 27, Pradhikaran, Nigdi, Pimpri-Chinchwad, Maharashtra 411044",094235 83838,google_maps,https://generalphysiciannearme.org/,18.6545945,73.7695343,4.06,"https://www.google.com/maps/place/Dr+Shailesh+Adwani+%7C+MD+General+Physician+in+Nigdi+%7C+Diabetologist+in+Nigdi/@18.6545945,73.6253387,12z/data=!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b9073f559b25:0xeb867445a6553947!8m2!3d18.6545945!4d73.7695343!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaJiIkZW5kb2NyaW5vbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEUZ2VuZXJhbF9wcmFjdGl0aW9uZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhDV0ZSc1FqSk5WWGh4WWxkNGFWSXhSWGRPTW13eFRGVnNTVlpIWXhBQuABAPoBBAgAEEs!16s%2Fg%2F11ymncvszt?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Bhagyesh Kulkarni,endocrinologist,Chikhali,Chikhali,4.9,2145,"Diabetes Free Forever Clinic, Near Durga Corner Ritzy Schools, Bukav, PCMC Link Rd, Wolf Colony, Pimpri-Chinchwad, Maharashtra 411033",077700 88000,google_maps,https://drbhagyeshkulkarni.com/,18.630559,73.7905235,2.6,"https://www.google.com/maps/place/Dr.+Bhagyesh+Kulkarni/@18.6545945,73.6253387,12z/data=!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b99e86739cfb:0xa2024bababcdbfd4!8m2!3d18.630559!4d73.7905235!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaJiIkZW5kb2NyaW5vbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgENZGlhYmV0b2xvZ2lzdJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNeGJFcGhlRVIzRUFF4AEA-gEECAAQRw!16s%2Fg%2F11fnwb4bzk?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Pushkar Galam – Hope Hospital,endocrinologist,Chikhali,Chikhali,4.9,210,"Omkar Plaza, HOPE HOSPITAL, GP-77, Thermax Chowk, near Shipra Hotel, Sambhajinagar, Chinchwad, Pune, Maharashtra 411019",099204 30490,google_maps,http://www.drpushkargalamhopehospital.com/,18.6604793,73.7956099,1.9,"https://www.google.com/maps/place/Dr.+Pushkar+Galam+%E2%80%93+Hope+Hospital/@18.6545945,73.6253387,12z/data=!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b9432c07639d:0x805d2562a5c8c0e6!8m2!3d18.6604793!4d73.7956099!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaJiIkZW5kb2NyaW5vbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEHc3VyZ2VvbuABAA!16s%2Fg%2F11h4ypc_1z?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Meera Endocrine and Diabetes Superspeciality clinic,endocrinologist,Chikhali,Chikhali,4.8,6,"Omkar multi-speciality hospital, C/o, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad, Pune, Maharashtra 411018",095522 02202,google_maps,N/A,18.6209812,73.8179104,3.16,"https://www.google.com/maps/place/Meera+Endocrine+and+Diabetes+Superspeciality+clinic/@18.6545945,73.6253387,12z/data=!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b9a19222d15f:0xb500eb9b091cb737!8m2!3d18.6209812!4d73.8179104!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaJiIkZW5kb2NyaW5vbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEPZW5kb2NyaW5vbG9naXN0mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ3NVQxVnViRWxYVjNCSlpVVjRiMk5IT1Vaak1HaHRUbXBLTkZwWVl4QULgAQD6AQQIABAo!16s%2Fg%2F11zhtjv46j?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr.Gade's Diabetes And Women's Clinic,endocrinologist,Chikhali,Chikhali,4.0,5,"JRG3+6WX, Sukhwani Chambers,Ambedkar Chowk,Station Road,Pimpiri,Pune, Station Rd, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018",077199 07788,google_maps,N/A,18.6256062,73.8048517,2.46,"https://www.google.com/maps/place/Dr.Gade's+Diabetes+And+Women's+Clinic/@18.6545945,73.6253387,12z/data=!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b8511fe7eb5b:0xec827b8c2e8c3581!8m2!3d18.6256062!4d73.8048517!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGmSAQ5tZWRpY2FsX2NsaW5pY-ABAA!16s%2Fg%2F11hbgt7gw6?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr Nitin Gade's Diabetes Clinic,endocrinologist,Chikhali,Chikhali,4.1,25,"Sukhwani Chamber, MIDC, Pimpri Colony, chowk, Pimpri-Chinchwad, Maharashtra 411018",077199 07788,google_maps,N/A,18.6254601,73.804904,2.48,"https://www.google.com/maps/place/Dr+Nitin+Gade's+Diabetes+Clinic/@18.6545945,73.6253387,12z/data=!3m1!5s0x3bc2b850d6e25b75:0x48d3fd1be8130eb3!4m10!1m2!2m1!1sendocrinologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b850f25c7223:0x6b5316e4b6f46e83!8m2!3d18.6254601!4d73.804904!15sCiRlbmRvY3Jpbm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaJiIkZW5kb2NyaW5vbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEGZG9jdG9ymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5JT1ZwcU5qWlJSUkFC4AEA-gEFCIsCEDs!16s%2Fg%2F11f24x6cdf?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
