name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
"Dr. Sajal Kamat's Diabetes, Thyroid and Hormone Care/ Best Endocrinologist - Diabetologist in PCMC/Pune",diabetologist,Chikhali,Chikhali,4.9,41,"First Floor, Shop, B, JRJ2+CR, Geras Imperium Oasis, 111, Morewadi, Pimpri Colony, Pune, Maharashtra 411018",072495 45606,google_maps,N/A,18.6310625,73.8020625,1.92,"https://www.google.com/maps/place/Dr.+Sajal+Kamat's+Diabetes,+Thyroid+and+Hormone+Care%2F+Best+Endocrinologist+-+Diabetologist+in+PCMC%2FPune/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b93a9dd88e99:0xffab663bb24e0b5d!8m2!3d18.6310625!4d73.8020625!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpWiQiImRpYWJldG9sb2dpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSAQ9lbmRvY3Jpbm9sb2dpc3SaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTktkVTV0Yms5QkVBReABAPoBBAh7EEE!16s%2Fg%2F11sv000ppb?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Venus Speciality Clinic and Bharati Diabetes Center,diabetologist,Chikhali,Chikhali,5.0,445,"Shop no 6, Manthan Society, Alandi - Moshi Rd, Dudulgaon, Pimpri-Chinchwad, Maharashtra 412105",091561 14274,google_maps,https://www.venusspecialityclinic.com/,18.6745749,73.8838089,8.59,"https://www.google.com/maps/place/Venus+Speciality+Clinic+and+Bharati+Diabetes+Center/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2c9e6d59a9f31:0x3e3aef6840eb483b!8m2!3d18.6745749!4d73.8838089!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpWiQiImRpYWJldG9sb2dpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSAQ1kaWFiZXRvbG9naXN0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJJTUhSTVJTMTNSUkFC4AEA-gEECDMQNA!16s%2Fg%2F11jr__rhmb?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Jeevan Clinic,diabetologist,Chikhali,Chikhali,4.9,112,"Newale Vasti Rd, opp. to Siddhi College of Pharmacy Main gate, Vitthal Nagar, Newale Wasti, Chikhali, Pune, Pimpri-Chinchwad, Maharashtra 411062",088889 72299,google_maps,N/A,18.6746942,73.8070846,3.01,"https://www.google.com/maps/place/Jeevan+Clinic/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b716d9b9a2b7:0x840b6da90aa122f7!8m2!3d18.6746942!4d73.8070846!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpWiQiImRpYWJldG9sb2dpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSAQZkb2N0b3LgAQA!16s%2Fg%2F11kcb6fk8v?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Deshpande's Clinic,diabetologist,Chikhali,Chikhali,4.9,86,"Om Sai Avenue Barne Patil chowk, River Residency Rd, near swaraj capital, Moshi, Pune, Maharashtra 411062",089837 40167,google_maps,N/A,18.6838557,73.834211,4.92,"https://www.google.com/maps/place/Dr.+Deshpande's+Clinic/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b79af643a503:0x46e3dc135321d6e!8m2!3d18.6838557!4d73.834211!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpWiQiImRpYWJldG9sb2dpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSARRnZW5lcmFsX3ByYWN0aXRpb25lcpoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydFNkVlV4YUZGV1dHeHFaRVJXTldWVmQzZFRWM0JTV201Vk5XVllZeEFC4AEA-gEECFIQQg!16s%2Fg%2F11p0w_xm5l?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Cough Clinic Chinchwad,diabetologist,Chikhali,Chikhali,4.8,26,"shop no 006, polite harmony, near Sane chowk, Nair Colony, More Vasti, Chikhali, Pimpri-Chinchwad, Pune, Maharashtra 411062",074482 47248,google_maps,N/A,18.6720545,73.8001717,2.82,"https://www.google.com/maps/place/Cough+Clinic+Chinchwad/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b726a7cd3631:0x39b6c6d92832cdd3!8m2!3d18.6720545!4d73.8001717!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpWiQiImRpYWJldG9sb2dpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSAQZkb2N0b3KaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXRPVGh5YzBkQkVBReABAPoBBAgAECU!16s%2Fg%2F11tk052k3w?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr SHILPA DANE | Dev Clinic - Expert Doctor in Cardio-Diabetology and Skin Aesthetics in Pimpri-Chinchwad,diabetologist,Chikhali,Chikhali,4.1,52,"PCMC Housing Society, A-5, near SS Ajmera School, Ajmera Housing Society, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018",099702 02297,google_maps,http://www.devclinic.co.in/,18.6342328,73.8099317,1.51,"https://www.google.com/maps/place/Dr+SHILPA+DANE+%7C+Dev+Clinic+-+Expert+Doctor+in+Cardio-Diabetology+and+Skin+Aesthetics+in+Pimpri-Chinchwad/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b8443410d5e9:0xcd2a41c4eeeb4339!8m2!3d18.6342328!4d73.8099317!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpWiQiImRpYWJldG9sb2dpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSAQZkb2N0b3KaASRDaGREU1VoTk1HOW5TMFZRVEdKNGRHWmhYemwxZW10M1JSQULgAQD6AQUIiwEQQg!16s%2Fg%2F11dxqmznwk?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Dr. Jenny Koshy - Best General Physician In Nigdi, PCMC | MBBS | MD Medicine | Diabetologist in Nigdi, PCMC",diabetologist,Chikhali,Chikhali,5.0,90,"Lokmanya hospital, Tilak Rd, Sector No. 24, Pradhikaran, Nigdi, Pune, Pimpri-Chinchwad, Maharashtra 411044",093730 28075,google_maps,https://drjennykoshy.fly-social.site/,18.6559643,73.7733764,3.7,"https://www.google.com/maps/place/Dr.+Jenny+Koshy+-+Best+General+Physician+In+Nigdi,+PCMC+%7C+MBBS+%7C+MD+Medicine+%7C+Diabetologist+in+Nigdi,+PCMC/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7e0c6182e7f:0xae7cf5b5a70b9de1!8m2!3d18.6559643!4d73.7733764!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpWiQiImRpYWJldG9sb2dpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSAQZkb2N0b3LgAQA!16s%2Fg%2F11l26cj58w?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Ayush Speciality Clinic,diabetologist,Chikhali,Chikhali,5.0,541,"shop no 12, 1st floor, Spine City Mall, Spine Rd, Sector No. 9, Moshi, Pimpri-Chinchwad, Maharashtra 411070",N/A,google_maps,N/A,18.6504083,73.8390185,3.35,"https://www.google.com/maps/place/Ayush+Speciality+Clinic/@18.6681632,73.6849785,12z/data=!3m1!5s0x3bc2b80911175fd1:0x18addee544ba4e6d!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b809742cab73:0x3279f632492552e!8m2!3d18.6504083!4d73.8390185!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpWiQiImRpYWJldG9sb2dpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSAQdzdXJnZW9u4AEA!16s%2Fg%2F11fxx766m5?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
DR Rohit Shukla | General Physician in Chinchwad | Diabetes Specialist in Chinchwad,diabetologist,Chikhali,Chikhali,5.0,62,"nr. Don Bosco institute Balaji chowk, Kalbhor Nagar, MIDC, Chinchwad, Pimpri-Chinchwad, Maharashtra 411019",086688 98821,google_maps,http://www.ashakiranhospital.com/,18.6473871,73.7941123,1.4,"https://www.google.com/maps/place/DR+Rohit+Shukla+%7C+General+Physician+in+Chinchwad+%7C+Diabetes+Specialist+in+Chinchwad/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b96ebb8c0817:0x38a7321cb1e9eeff!8m2!3d18.6473871!4d73.7941123!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpWiQiImRpYWJldG9sb2dpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSARBwcml2YXRlX2hvc3BpdGFsmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJ1T1ZwaVgydG5SUkFC4AEA-gEECC8QPQ!16s%2Fg%2F11ty4rhrbm?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Prashant Ramdas Khedkar- General Physician In Pune,diabetologist,Chikhali,Chikhali,5.0,3,"Goodwill Clinic, Chikhali Akurdi Rd, Vitthal Nagar, Ramdas Nagar, Chikhali, Pimpri-Chinchwad, Maharashtra 411062",070575 72710,google_maps,https://drprashantramdaskhedkar.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu,18.6831431,73.8117409,3.98,"https://www.google.com/maps/place/Dr.+Prashant+Ramdas+Khedkar-+General+Physician+In+Pune/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b74a921520e7:0xdcddb05e69a5158b!8m2!3d18.6831431!4d73.8117409!15sCiJkaWFiZXRvbG9naXN0IGluIENoaWtoYWxpIENoaWtoYWxpkgEUZ2VuZXJhbF9wcmFjdGl0aW9uZXLgAQA!16s%2Fg%2F11rphqwgts?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
