name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
"Dr Sunil Khot - Best Nephrologist, Kidney Specialist Doctor, Dialysis Clinic in Pimpri Chinchwad",nephrologist,Chikhali,Chikhali,4.9,336,"SHOP 9, FIRST FLOOR, A Wing, Spine City Mall, Spine Rd, above ICICI Bank, Sector No. 9, Moshi, Pimpri-Chinchwad, Maharashtra 411070",081497 66256,google_maps,https://www.drkhotskidneyclinic.com/,18.6503332,73.8389852,N/A,"https://www.google.com/maps/place/Dr+Sunil+Khot+-+Best+Nephrologist,+Kidney+Specialist+Doctor,+Dialysis+Clinic+in+Pimpri+Chinchwad/@18.6503332,73.7668874,13z/data=!4m10!1m2!2m1!1snephrologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b9ab81104711:0x77bd238907e27125!8m2!3d18.6503332!4d73.8389852!15sCiFuZXBocm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaIyIhbmVwaHJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEMbmVwaHJvbG9naXN0mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4c1RsTXhSalZOUjNoVFVWUnNkbGRVYkhkWGJtdzJUakl4VDJKSFl4QULgAQD6AQQIABBA!16s%2Fg%2F11vlcj4gh4?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Siddhesh Dhaygude - Nephrologist / Kidney Specialist / Kidney Doctor in Pimpri Chinchwad / Dialysis Treatment in Pimpri,nephrologist,Chikhali,Chikhali,4.7,36,"486, Bharat Ratna Rajiv Gandhi Marg, Kounteya Housing Society, Yamuna Nagar, Nigdi, Pimpri-Chinchwad, Maharashtra 411044",020 2766 0020,google_maps,https://www.nephrologistpune.in/,18.6657145,73.7830479,N/A,"https://www.google.com/maps/place/Dr.+Siddhesh+Dhaygude+-+Nephrologist+%2F+Kidney+Specialist+%2F+Kidney+Doctor+in+Pimpri+Chinchwad+%2F+Dialysis+Treatment+in+Pimpri/@18.6657145,73.7109501,13z/data=!4m10!1m2!2m1!1snephrologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b76334868d63:0xb3a2b368a0c875c5!8m2!3d18.6657145!4d73.7830479!15sCiFuZXBocm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaIyIhbmVwaHJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEGZG9jdG9y4AEA!16s%2Fg%2F11cky3vys8?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
DR.PAVAN WAKHARE BEST KIDNEY/NEPHROLOGIST IN PCMC PUNE MAHARASHTRA INDIA,nephrologist,Chikhali,Chikhali,4.9,1048,"l, Sampada nivas, Shivneri superspeciality clinic, Bhosari, Maharashtra 411039",096070 39039,google_maps,N/A,18.617315,73.8493333,N/A,"https://www.google.com/maps/place/DR.PAVAN+WAKHARE+BEST+KIDNEY%2FNEPHROLOGIST+IN+PCMC+PUNE+MAHARASHTRA+INDIA/@18.617315,73.7772355,13z/data=!4m10!1m2!2m1!1snephrologist+in+Chikhali+Chikhali!3m6!1s0x3bc2c7a410523a09:0x5c2a2c64de1088d4!8m2!3d18.617315!4d73.8493333!15sCiFuZXBocm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaIyIhbmVwaHJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEGZG9jdG9y4AEA!16s%2Fg%2F11ls6cr7xb?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Swanand Kidney Clinic - Best Nephrologist In Moshi, Bhosari, Kidney Stone Specialist, Kidney failure treatment in Pune",nephrologist,Chikhali,Chikhali,5.0,68,"Office no 404, 4th floor, Prakash B zone buliding Pune Nashik Highway, Godown chowk, next to hotel Janjira, Sector 4, Bhosari, Pune, Maharashtra 411070",095797 47489,google_maps,http://www.swanandkidneyclinic.com/services,18.648069,73.8504371,N/A,"https://www.google.com/maps/place/Swanand+Kidney+Clinic+-+Best+Nephrologist+In+Moshi,+Bhosari,+Kidney+Stone+Specialist,+Kidney+failure+treatment+in+Pune/@18.617315,73.7772355,13z/data=!4m10!1m2!2m1!1snephrologist+in+Chikhali+Chikhali!3m6!1s0x3bc2c7f59fab0799:0x66472135201f24bb!8m2!3d18.648069!4d73.8504371!15sCiFuZXBocm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaIyIhbmVwaHJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEMbmVwaHJvbG9naXN0mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU10ZUhCNVRGbDNFQUXgAQD6AQQIMRAt!16s%2Fg%2F11rf6n8zzx?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Dr.Gajanan Kale-Nishaad Kidney Clinic, Nephrologist, Dialysis, Kidney Stone, Kidney Specialist, Kidney Doctor, Chinchwad Pune",nephrologist,Chikhali,Chikhali,4.3,19,"Shop No D-109, First Floor, Mayur Samruddhi Phase 2, near Vegetable Market, Akurdi Gaothan, Dattawadi, Akurdi, Pune, Pimpri-Chinchwad, Maharashtra 411035",099707 21877,google_maps,https://www.linkedin.com/in/dr-gajanan-kale-0b9781134?trk=contact-info,18.6500186,73.780721,N/A,"https://www.google.com/maps/place/Dr.Gajanan+Kale-Nishaad+Kidney+Clinic,+Nephrologist,+Dialysis,+Kidney+Stone,+Kidney+Specialist,+Kidney+Doctor,+Chinchwad+Pune/@18.6500186,73.7086232,13z/data=!4m10!1m2!2m1!1snephrologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b91a0db4f9b9:0x8e6df7a61f1df31f!8m2!3d18.6500186!4d73.780721!15sCiFuZXBocm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaIyIhbmVwaHJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEMbmVwaHJvbG9naXN0mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJRTTNWeVgxQlJFQUXgAQD6AQQIeBBL!16s%2Fg%2F11v08k_5zx?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
