name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
Venus Speciality Clinic and Bharati Diabetes Center,diabetologist,Pune,Chikhali,5.0,445,"Shop no 6, Manthan Society, Alandi - Moshi Rd, Dudulgaon, Pimpri-Chinchwad, Maharashtra 412105",091561 14274,google_maps,https://www.venusspecialityclinic.com/,18.6745749,73.8838089,N/A,"https://www.google.com/maps/place/Venus+Speciality+Clinic+and+Bharati+Diabetes+Center/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2c9e6d59a9f31:0x3e3aef6840eb483b!8m2!3d18.6745749!4d73.8838089!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGlaICIeZGlhYmV0b2xvZ2lzdCBpbiBwdW5lIGNoaWtoYWxpkgENZGlhYmV0b2xvZ2lzdJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSSU1IUk1SUzEzUlJBQuABAPoBBAgzEDQ!16s%2Fg%2F11jr__rhmb?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr Nitin Gade's Diabetes Clinic,diabetologist,Pune,Chikhali,4.1,25,"Sukhwani Chamber, MIDC, Pimpri Colony, chowk, Pimpri-Chinchwad, Maharashtra 411018",077199 07788,google_maps,N/A,18.6254601,73.804904,N/A,"https://www.google.com/maps/place/Dr+Nitin+Gade's+Diabetes+Clinic/@18.6681632,73.6849785,12z/data=!3m1!5s0x3bc2b850d6e25b75:0x48d3fd1be8130eb3!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2b850f25c7223:0x6b5316e4b6f46e83!8m2!3d18.6254601!4d73.804904!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGlaICIeZGlhYmV0b2xvZ2lzdCBpbiBwdW5lIGNoaWtoYWxpkgEGZG9jdG9ymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5JT1ZwcU5qWlJSUkFC4AEA-gEFCIsCEDs!16s%2Fg%2F11f24x6cdf?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Dr. Sajal Kamat's Diabetes, Thyroid and Hormone Care/ Best Endocrinologist - Diabetologist in PCMC/Pune",diabetologist,Pune,Chikhali,4.9,41,"First Floor, Shop, B, JRJ2+CR, Geras Imperium Oasis, 111, Morewadi, Pimpri Colony, Pune, Maharashtra 411018",072495 45606,google_maps,N/A,18.6310625,73.8020625,N/A,"https://www.google.com/maps/place/Dr.+Sajal+Kamat's+Diabetes,+Thyroid+and+Hormone+Care%2F+Best+Endocrinologist+-+Diabetologist+in+PCMC%2FPune/@18.6681632,73.6849785,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2b93a9dd88e99:0xffab663bb24e0b5d!8m2!3d18.6310625!4d73.8020625!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGlaICIeZGlhYmV0b2xvZ2lzdCBpbiBwdW5lIGNoaWtoYWxpkgEPZW5kb2NyaW5vbG9naXN0mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5LZFU1dGJrOUJFQUXgAQD6AQQIexBB!16s%2Fg%2F11sv000ppb?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Smiling Sugar Clinic - Dr Vaishali Pathak,diabetologist,Pune,Chikhali,4.9,395,"Flat No 10, 4th Floor, Karve Rd, Dahanukar A, Dahanukar Colony, Kothrud, Pune, Maharashtra 411038",091300 58897,google_maps,http://bestdiabetologistpune.com/,18.4982944,73.8133715,N/A,"https://www.google.com/maps/place/Smiling+Sugar+Clinic+-+Dr+Vaishali+Pathak/@18.4982944,73.6691759,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2bf24859d344b:0xa7da84858b4fc8ed!8m2!3d18.4982944!4d73.8133715!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGlaICIeZGlhYmV0b2xvZ2lzdCBpbiBwdW5lIGNoaWtoYWxpkgENZGlhYmV0b2xvZ2lzdJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VONE9YQlFhR0YzRUFF4AEA-gEECAAQSg!16s%2Fg%2F11ll5wkpcs?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr SHILPA DANE | Dev Clinic - Expert Doctor in Cardio-Diabetology and Skin Aesthetics in Pimpri-Chinchwad,diabetologist,Pune,Chikhali,4.1,52,"PCMC Housing Society, A-5, near SS Ajmera School, Ajmera Housing Society, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018",099702 02297,google_maps,http://www.devclinic.co.in/,18.6342328,73.8099317,N/A,"https://www.google.com/maps/place/Dr+SHILPA+DANE+%7C+Dev+Clinic+-+Expert+Doctor+in+Cardio-Diabetology+and+Skin+Aesthetics+in+Pimpri-Chinchwad/@18.6342328,73.6657361,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2b8443410d5e9:0xcd2a41c4eeeb4339!8m2!3d18.6342328!4d73.8099317!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGlaICIeZGlhYmV0b2xvZ2lzdCBpbiBwdW5lIGNoaWtoYWxpkgEGZG9jdG9ymgEkQ2hkRFNVaE5NRzluUzBWUVRHSjRkR1poWHpsMWVtdDNSUkFC4AEA-gEFCIsBEEI!16s%2Fg%2F11dxqmznwk?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Nectar Diabetes Care & Thyroid Centre,diabetologist,Pune,Chikhali,4.8,1257,"202, CenterPoint Building, Near, Mitra Mandal Chowk, Swargate, Pune, Maharashtra 411009",075886 61401,google_maps,N/A,18.4971363,73.8558497,N/A,"https://www.google.com/maps/place/Nectar+Diabetes+Care+%26+Thyroid+Centre/@18.4971363,73.7116541,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2c17f63694125:0x9e2789ff8b8350ea!8m2!3d18.4971363!4d73.8558497!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGlaICIeZGlhYmV0b2xvZ2lzdCBpbiBwdW5lIGNoaWtoYWxpkgENZGlhYmV0b2xvZ2lzdJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VObGRqVllVbkZCUlJBQuABAPoBBAgAEEc!16s%2Fg%2F11fr1nq56b?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Dr. Jenny Koshy - Best General Physician In Nigdi, PCMC | MBBS | MD Medicine | Diabetologist in Nigdi, PCMC",diabetologist,Pune,Chikhali,5.0,90,"Lokmanya hospital, Tilak Rd, Sector No. 24, Pradhikaran, Nigdi, Pune, Pimpri-Chinchwad, Maharashtra 411044",093730 28075,google_maps,https://drjennykoshy.fly-social.site/,18.6559643,73.7733764,N/A,"https://www.google.com/maps/place/Dr.+Jenny+Koshy+-+Best+General+Physician+In+Nigdi,+PCMC+%7C+MBBS+%7C+MD+Medicine+%7C+Diabetologist+in+Nigdi,+PCMC/@18.6559643,73.6291808,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2b7e0c6182e7f:0xae7cf5b5a70b9de1!8m2!3d18.6559643!4d73.7733764!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGlaICIeZGlhYmV0b2xvZ2lzdCBpbiBwdW5lIGNoaWtoYWxpkgEGZG9jdG9y4AEA!16s%2Fg%2F11l26cj58w?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Gupta's Diabetes,diabetologist,Pune,Chikhali,2.8,10,"Shop no.17, 1st floor, A Wing, Spine City Mall Sector 9, Spine Rd, Moshi, Pune, Maharashtra 411070",098507 69534,google_maps,N/A,18.6502719,73.8391043,N/A,"https://www.google.com/maps/place/Dr.+Gupta's+Diabetes/@18.6559643,73.6291808,12z/data=!3m1!5s0x3bc2b80911175fd1:0x18addee544ba4e6d!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2b9bedf000397:0xe6a2699f6304044!8m2!3d18.6502719!4d73.8391043!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGmSAQ5tZWRpY2FsX2NsaW5pY-ABAA!16s%2Fg%2F11gx_yx7xw?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Deshpande's Clinic,diabetologist,Pune,Chikhali,4.9,86,"Om Sai Avenue Barne Patil chowk, River Residency Rd, near swaraj capital, Moshi, Pune, Maharashtra 411062",089837 40167,google_maps,N/A,18.6838557,73.834211,N/A,"https://www.google.com/maps/place/Dr.+Deshpande's+Clinic/@18.6559643,73.6291808,12z/data=!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2b79af643a503:0x46e3dc135321d6e!8m2!3d18.6838557!4d73.834211!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGlaICIeZGlhYmV0b2xvZ2lzdCBpbiBwdW5lIGNoaWtoYWxpkgEUZ2VuZXJhbF9wcmFjdGl0aW9uZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRTZFZVeGFGRldXR3hxWkVSV05XVlZkM2RUVjNCU1dtNVZOV1ZZWXhBQuABAPoBBAhSEEI!16s%2Fg%2F11p0w_xm5l?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Ayush Speciality Clinic,diabetologist,Pune,Chikhali,5.0,541,"shop no 12, 1st floor, Spine City Mall, Spine Rd, Sector No. 9, Moshi, Pimpri-Chinchwad, Maharashtra 411070",N/A,google_maps,N/A,18.6504083,73.8390185,N/A,"https://www.google.com/maps/place/Ayush+Speciality+Clinic/@18.6559643,73.6291808,12z/data=!3m1!5s0x3bc2b80911175fd1:0x18addee544ba4e6d!4m10!1m2!2m1!1sdiabetologist+in+Pune+Chikhali!3m6!1s0x3bc2b809742cab73:0x3279f632492552e!8m2!3d18.6504083!4d73.8390185!15sCh5kaWFiZXRvbG9naXN0IGluIFB1bmUgQ2hpa2hhbGlaICIeZGlhYmV0b2xvZ2lzdCBpbiBwdW5lIGNoaWtoYWxpkgEHc3VyZ2VvbuABAA!16s%2Fg%2F11fxx766m5?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
